"order_id","order_date","customer_id","customer_name","region","city","product_id","product_name","category","price","quantity","discount","payment_method","order_status","revenue"
"O12397","2024-02-19","C397","melissa cain","NORTH","Bangalore","P2543","headphones","electronics","30311.00","3","15.00","Card","Returned","77293.05"
"O12397","2024-09-23","C397","John Hernandez","NORTH","Kolkata","P5757","chair","home","6764.00","2","20.00","UPI","Completed","10822.40"
"O12397","2024-12-31","C429","amy scott","SOUTH","Bangalore","P9800","jeans","fashion","4808.00","3","5.00","Card","Returned","13702.80"
"O12399","2024-11-12","C202","Michael Snyder","WEST","Mumbai","P2414","chair","home","3853.00","3","10.00","COD","Returned","10403.10"
"O12399","2024-12-13","C380","Mitchell Harper","EAST","Hyderabad","P7463","phone","electronics","12001.00","1","15.00","Card","Completed","10200.85"
"O12402","2024-06-15","C270","Stacey Torres","EAST","Mumbai","P9001","chair","home","2003.00","3","10.00","COD","Cancelled","5408.10"
"O12403","2024-08-06","C470","Brian Patterson","EAST","Kolkata","P1221","monitor","electronics","60371.00","3","10.00","COD","Completed","163001.70"
"O12403","2024-05-30","C207","lindsey bates","NORTH","Hyderabad","P4459","phone","electronics","19642.00","4","10.00","Card","Cancelled","70711.20"
"O12403","2024-12-29","C382","Victor Marquez","NORTH","Kolkata","P5559","phone","electronics","16787.00","1","20.00","Card","Completed","13429.60"
"O12405","2024-05-28","C109","Unknown","EAST","Chennai","P2203","table","home","2554.00","1","10.00","COD","Cancelled","2298.60"
"O12405","2024-06-04","C411","Chloe Cooper","NORTH","Hyderabad","P9422","t-shirt","fashion","1149.00","3","10.00","COD","Completed","3102.30"
"O12407","2024-08-13","C385","shawn pacheco","NORTH","Hyderabad","P5177","jeans","fashion","1110.00","50","0.00","Card","Returned","55500.00"
"O12408","2024-11-21","C182","Alexandra Morales","NORTH","Kolkata","P6526","table","home","8642.00","1","5.00","UPI","Cancelled","8209.90"
"O12410","2024-12-17","C317","Valerie Taylor","SOUTH","Kolkata","P3830","monitor","electronics","36787.00","3","5.00","Card","Cancelled","104842.95"
"O12410","2024-05-14","C332","Jessica Clark","NORTH","Kolkata","P4280","headphones","electronics","46658.00","2","15.00","Card","Returned","79318.60"
"O12411","2024-03-07","C240","Alison Smith","NORTH","Delhi","P1392","table","home","7620.00","5","0.00","COD","Cancelled","38100.00"
"O12413","2024-04-26","C493","Heidi Stewart","SOUTH","Hyderabad","P7396","t-shirt","fashion","3534.00","5","5.00","COD","Completed","16786.50"
"O12414","2024-07-17","C493","trevor johnson","NORTH","Chennai","P2184","jeans","fashion","4198.00","3","0.00","COD","Returned","12594.00"
"O12416","2024-10-09","C466","mitchell yu","NORTH","Mumbai","P4308","table","home","2340.00","5","0.00","UPI","Cancelled","11700.00"
"O12416","2024-07-12","C462","Tammy Duncan","WEST","Mumbai","P5007","lamp","home","4908.00","4","5.00","UPI","Returned","18650.40"
"O12416","2024-03-11","C478","CAMERON BEST","SOUTH","Kolkata","P9241","jeans","fashion","1465.00","1","0.00","COD","Completed","1465.00"
"O12417","2024-09-02","C207","maurice horn","NORTH","Unknown","P1143","jacket","fashion","4818.00","4","10.00","UPI","Returned","17344.80"
"O12419","2024-11-18","C449","Elizabeth Allen","NORTH","Bangalore","P8279","phone","electronics","22309.00","4","10.00","Card","Completed","80312.40"
"O12420","2024-01-11","C355","Monica Johnson","SOUTH","Mumbai","P8260","phone","electronics","39638.00","5","0.00","Card","Completed","198190.00"
"O12421","2024-08-31","C168","Cameron Dyer","WEST","Chennai","P1243","sofa","home","2023.00","1","20.00","Card","Completed","1618.40"
"O12422","2024-11-16","C484","Stephanie Crawford","WEST","Mumbai","P1524","table","home","3114.00","1","0.00","Card","Cancelled","3114.00"
"O12422","2024-01-11","C386","Teresa Wilcox","SOUTH","Bangalore","P2991","jacket","fashion","597.00","1","10.00","COD","Completed","537.30"
"O12425","2024-01-07","C426","Christopher Brown","WEST","Delhi","P9566","laptop","electronics","76630.00","1","5.00","UPI","Completed","72798.50"
"O12427","2024-07-25","C492","Dr. David Mitchell","NORTH","Mumbai","P1990","table","home","7435.00","5","15.00","Card","Cancelled","31598.75"
"O12428","2024-07-24","C470","Michael Powell","NORTH","Bangalore","P4463","t-shirt","fashion","1471.00","50","10.00","Card","Returned","66195.00"
"O12428","2024-10-31","C211","Cindy Coleman","NORTH","Hyderabad","P5024","laptop","electronics","9868.00","2","20.00","Card","Completed","15788.80"
"O12429","2024-10-16","C348","John Hendricks","SOUTH","Kolkata","P1185","jeans","fashion","2517.00","4","20.00","Card","Returned","8054.40"
"O12429","2024-03-19","C445","Paula Rogers","WEST","Chennai","P3559","headphones","electronics","24841.00","1","15.00","UPI","Completed","21114.85"
"O12429","2024-04-26","C378","Michael Gill","NORTH","Bangalore","P7662","chair","home","2926.00","4","15.00","Card","Cancelled","9948.40"
"O12429","2024-10-07","C356","Melissa Mcgee","WEST","Mumbai","P7955","chair","home","5965.00","1","15.00","UPI","Cancelled","5070.25"
"O12430","2024-04-21","C205","Brady Paul","EAST","Delhi","P1447","phone","electronics","31437.00","3","10.00","UPI","Completed","84879.90"
"O12430","2024-03-03","C125","Michelle Walsh","NORTH","Kolkata","P3919","sofa","home","3654.00","4","15.00","COD","Cancelled","12423.60"
"O12430","2024-07-10","C298","donna bailey","NORTH","Bangalore","P9089","laptop","electronics","69599.00","1","0.00","UPI","Cancelled","69599.00"
"O12431","2024-07-19","C392","Robert Russo","WEST","Chennai","P1410","table","home","461.00","5","5.00","UPI","Completed","2189.75"
"O12434","2024-04-03","C136","Christopher Clark","WEST","Delhi","P1981","lamp","home","7466.00","2","20.00","COD","Cancelled","11945.60"
"O12434","2024-03-14","C155","Amy Mckay","NORTH","Mumbai","P9210","shoes","fashion","4680.00","5","10.00","COD","Returned","21060.00"
"O12435","2024-09-26","C267","Michael Saunders","SOUTH","Kolkata","P8918","lamp","home","8642.00","5","5.00","COD","Cancelled","41049.50"
"O12436","2024-03-12","C464","Unknown","WEST","Unknown","P1912","shoes","fashion","1360.00","2","15.00","UPI","Completed","2312.00"
"O12438","2024-12-29","C388","matthew warner","EAST","Kolkata","P3702","chair","home","3010.00","4","0.00","Card","Completed","12040.00"
"O12438","2024-12-07","C499","Jenna Johnson","SOUTH","Bangalore","P5778","monitor","electronics","38293.00","5","0.00","COD","Returned","191465.00"
"O12438","2024-03-28","C370","Unknown","WEST","Kolkata","P6288","table","home","3934.00","2","5.00","COD","Completed","7474.60"
"O12438","2024-06-17","C154","Terri Porter","EAST","Mumbai","P6363","phone","electronics","20410.00","1","10.00","Card","Returned","18369.00"
"O12438","2024-12-19","C314","Aaron Doyle","NORTH","Delhi","P6617","jeans","fashion","3880.00","1","20.00","COD","Cancelled","3104.00"
"O12438","2024-11-15","C431","James Stewart","SOUTH","Mumbai","P7947","chair","home","7655.00","3","0.00","Card","Cancelled","22965.00"
"O12439","2024-11-25","C226","Unknown","SOUTH","Chennai","P5278","phone","electronics","11708.00","3","20.00","COD","Cancelled","28099.20"
"O12441","2024-03-14","C333","molly mcknight","NORTH","Bangalore","P4656","sofa","home","544.00","4","15.00","COD","Completed","1849.60"
"O12442","2024-12-25","C458","Todd Payne","NORTH","Bangalore","P1851","monitor","electronics","73398.00","2","5.00","UPI","Cancelled","139456.20"
"O12442","2024-02-19","C309","Wendy Spencer","SOUTH","Hyderabad","P5178","sofa","home","514.00","2","20.00","UPI","Completed","822.40"
"O12443","2024-08-04","C198","Anna Wright","SOUTH","Kolkata","P9608","sofa","home","6775.00","1","20.00","COD","Cancelled","5420.00"
"O12444","2024-06-13","C128","Jillian Curry","WEST","Hyderabad","P7480","table","home","8646.00","2","15.00","UPI","Returned","14698.20"
"O12446","2024-11-13","C300","Sandra Smith","SOUTH","Bangalore","P3285","t-shirt","fashion","2320.00","2","15.00","COD","Cancelled","3944.00"
"O12446","2024-11-03","C145","Unknown","WEST","Kolkata","P5636","lamp","home","4661.00","2","15.00","COD","Cancelled","7923.70"
"O12447","2024-10-18","C473","Matthew Mitchell","SOUTH","Unknown","P3609","table","home","7486.00","4","5.00","COD","Returned","28446.80"
"O12447","2024-08-26","C411","Frank Bridges","EAST","Mumbai","P7956","jeans","fashion","4309.00","3","15.00","COD","Cancelled","10987.95"
"O12449","2024-10-11","C333","Daniel Gentry","EAST","Chennai","P9947","chair","home","2798.00","5","20.00","UPI","Returned","11192.00"
"O12450","2024-01-19","C274","Renee Nguyen","NORTH","Hyderabad","P1478","jacket","fashion","2054.00","5","0.00","Card","Completed","10270.00"
"O12450","2024-03-07","C186","Christopher Rodriguez","WEST","Hyderabad","P7903","headphones","electronics","42378.00","4","5.00","Card","Returned","161036.40"
"O12451","2024-07-09","C339","kelly young","EAST","Hyderabad","P2354","chair","home","4714.00","1","0.00","COD","Completed","4714.00"
"O12452","2024-07-01","C448","Craig Rogers","SOUTH","Mumbai","P5243","headphones","electronics","62301.00","5","20.00","COD","Completed","249204.00"
"O12453","2024-09-01","C456","Andrew Boone","NORTH","Unknown","P5451","lamp","home","9994.00","5","10.00","Card","Returned","44973.00"
"O12454","2024-11-03","C130","michael thompson","NORTH","Bangalore","P8998","chair","home","1812.00","2","10.00","COD","Completed","3261.60"
"O12454","2024-05-28","C127","Mark Rice","EAST","Chennai","P9006","monitor","electronics","39495.00","4","10.00","Card","Completed","142182.00"
"O12456","2024-04-11","C169","Nicholas Jackson","NORTH","Kolkata","P2240","shoes","fashion","4794.00","50","20.00","Card","Completed","191760.00"
"O12456","2024-10-24","C201","Andrea Anderson","NORTH","Mumbai","P5736","lamp","home","6028.00","3","15.00","COD","Returned","15371.40"
"O12457","2024-01-28","C132","Dale Morales","WEST","Mumbai","P6855","jeans","fashion","1083.00","5","0.00","Card","Returned","5415.00"
"O12457","2024-07-22","C129","James Carpenter","EAST","Hyderabad","P7428","shoes","fashion","586.00","1","0.00","COD","Cancelled","586.00"
"O12459","2024-07-19","C433","Carlos Murphy","WEST","Hyderabad","P8924","monitor","electronics","67412.00","4","0.00","COD","Returned","269648.00"
"O12461","2024-01-14","C169","Mr. Eric Sharp","NORTH","Chennai","P1443","shoes","fashion","4932.00","4","5.00","UPI","Completed","18741.60"
"O12461","2024-05-21","C391","Carol Sloan","NORTH","Bangalore","P2491","jacket","fashion","2122.00","3","0.00","COD","Completed","6366.00"
"O12462","2024-07-31","C262","RACHAEL LE","NORTH","Hyderabad","P2284","chair","home","1418.00","4","20.00","Card","Cancelled","4537.60"
"O12462","2024-08-15","C182","Joshua Bennett","WEST","Delhi","P8749","jeans","fashion","2625.00","4","15.00","UPI","Cancelled","8925.00"
"O12464","2024-04-16","C173","natasha reynolds","NORTH","Hyderabad","P2308","chair","home","8843.00","1","20.00","UPI","Returned","7074.40"
"O12464","2024-08-02","C239","Patricia Castro","SOUTH","Unknown","P4032","shoes","fashion","1124.00","2","15.00","COD","Returned","1910.80"
"O12464","2024-06-07","C355","Anne Macias","WEST","Kolkata","P6497","shoes","fashion","3937.00","4","0.00","COD","Cancelled","15748.00"
"O12464","2024-02-23","C321","Roger Cortez","EAST","Chennai","P9166","shoes","fashion","3353.00","2","15.00","Card","Cancelled","5700.10"
"O12464","2024-12-14","C121","Laura Hernandez","NORTH","Chennai","P9807","monitor","electronics","77030.00","5","0.00","COD","Returned","385150.00"
"O12464","2024-05-31","C103","Jeremy Nichols","SOUTH","Kolkata","P9892","t-shirt","fashion","910.00","1","0.00","UPI","Cancelled","910.00"
"O12466","2024-09-10","C279","Catherine Moran","NORTH","Hyderabad","P2687","lamp","home","971.00","1","20.00","COD","Completed","776.80"
"O12468","2024-05-02","C273","Kimberly Gray","NORTH","Hyderabad","P2209","sofa","home","5474.00","5","20.00","UPI","Returned","21896.00"
"O12469","2024-04-21","C121","Richard Aguirre","EAST","Chennai","P3270","headphones","electronics","13372.00","1","20.00","UPI","Completed","10697.60"
"O12470","2024-05-31","C129","Benjamin Baker","WEST","Hyderabad","P2920","chair","home","8549.00","5","20.00","UPI","Cancelled","34196.00"
"O12472","2024-01-01","C341","Seth White","NORTH","Chennai","P4726","sofa","home","7957.00","2","5.00","COD","Cancelled","15118.30"
"O12472","2024-09-30","C406","cameron sanchez","NORTH","Kolkata","P8829","headphones","electronics","52162.00","3","0.00","COD","Returned","156486.00"
"O12472","2024-07-26","C144","Scott Green","NORTH","Kolkata","P9506","shoes","fashion","3238.00","4","5.00","Card","Returned","12304.40"
"O12473","2024-01-27","C162","Steven Reed","WEST","Mumbai","P1644","lamp","home","7637.00","4","20.00","COD","Completed","24438.40"
"O12473","2024-06-21","C241","Eric Ward","NORTH","Kolkata","P2431","table","home","4749.00","5","20.00","COD","Returned","18996.00"
"O12473","2024-11-14","C403","KIARA HENDERSON","WEST","Chennai","P5860","table","home","7890.00","5","20.00","Card","Cancelled","31560.00"
"O12473","2024-03-29","C482","Stephanie Reyes","NORTH","Kolkata","P5942","shoes","fashion","3677.00","4","15.00","COD","Returned","12501.80"
"O12475","2024-06-26","C388","Kaitlyn Pitts","SOUTH","Bangalore","P4948","phone","electronics","73232.00","4","20.00","Card","Returned","234342.40"
"O12477","2024-03-16","C343","MELISSA MCMAHON","NORTH","Bangalore","P4596","jeans","fashion","4834.00","50","0.00","Card","Returned","241700.00"
"O12477","2024-05-30","C455","Sheila Townsend","SOUTH","Bangalore","P9169","table","home","5404.00","1","20.00","COD","Completed","4323.20"
"O12478","2024-02-13","C433","Lisa Robinson","SOUTH","Hyderabad","P5963","jacket","fashion","4180.00","1","15.00","UPI","Completed","3553.00"
"O12478","2024-06-25","C491","Cindy Johnson","NORTH","Mumbai","P7974","phone","electronics","62410.00","5","20.00","UPI","Returned","249640.00"
"O12479","2024-01-03","C409","Mercedes Reyes","EAST","Delhi","P7284","monitor","electronics","75230.00","1","15.00","Card","Returned","63945.50"
"O12479","2024-08-14","C124","Dorothy Burnett","NORTH","Hyderabad","P9126","t-shirt","fashion","4812.00","3","20.00","UPI","Completed","11548.80"
"O12481","2024-08-08","C165","Christopher Reyes","SOUTH","Mumbai","P5478","t-shirt","fashion","3252.00","50","20.00","UPI","Cancelled","130080.00"
"O12482","2024-06-02","C402","Kelly Underwood","WEST","Delhi","P3298","jeans","fashion","3177.00","1","10.00","UPI","Cancelled","2859.30"
"O12482","2024-04-25","C394","Dr. Jonathan Lawson","NORTH","Kolkata","P4868","shoes","fashion",\N,"5","0.00","COD","Cancelled",\N
"O12483","2024-04-06","C460","jared russell","NORTH","Mumbai","P5698","sofa","home","2203.00","3","15.00","Card","Returned","5617.65"
"O12483","2024-05-05","C405","Benjamin Moss","EAST","Hyderabad","P8222","laptop","electronics","41949.00","3","5.00","UPI","Returned","119554.65"
"O12484","2024-03-25","C485","Charles Bell","WEST","Chennai","P2007","jeans","fashion","4738.00","1","20.00","UPI","Cancelled","3790.40"
"O12484","2024-04-17","C336","Paula Hernandez","NORTH","Unknown","P4386","t-shirt","fashion","3997.00","1","-10.00","Card","Cancelled","4396.70"
"O12485","2024-06-03","C379","Kayla Lang","SOUTH","Delhi","P6365","headphones","electronics","23808.00","4","20.00","Card","Completed","76185.60"
"O12485","2024-10-23","C413","Gina Clark","EAST","Chennai","P7143","table","home","1185.00","5","10.00","UPI","Returned","5332.50"
"O12486","2024-08-04","C465","Richard Lucas MD","NORTH","Bangalore","P8473","jacket","fashion","1182.00","3","5.00","Card","Returned","3368.70"
"O12487","2024-09-24","C318","Nathaniel Tran","NORTH","Kolkata","P1695","phone","electronics","17745.00","3","15.00","Card","Completed","45249.75"
"O12487","2024-07-21","C387","Wendy Mcdaniel","NORTH","Hyderabad","P1778","phone","electronics","25890.00","1","15.00","Card","Completed","22006.50"
"O12487","2024-08-06","C261","Erin Ramirez","NORTH","Mumbai","P5926","chair","home","4048.00","2","5.00","UPI","Returned","7691.20"
"O12488","2024-05-22","C221","Donna Jones","NORTH","Kolkata","P1544","laptop","electronics","22854.00","1","0.00","UPI","Returned","22854.00"
"O12488","2024-10-23","C243","Edward Rogers","NORTH","Chennai","P6445","phone","electronics","42327.00","2","10.00","Card","Completed","76188.60"
"O12490","2024-01-09","C397","catherine yates","NORTH","Bangalore","P1934","jeans","fashion","2481.00","4","10.00","UPI","Completed","8931.60"
"O12490","2024-01-10","C301","Edwin Young","EAST","Mumbai","P8195","headphones","electronics","17864.00","3","5.00","Card","Returned","50912.40"
"O12490","2024-03-16","C231","Scott Humphrey","WEST","Mumbai","P9957","jeans","fashion","2253.00","2","15.00","UPI","Completed","3830.10"
"O12491","2024-08-08","C220","Rebecca Valdez","WEST","Delhi","P9340","monitor","electronics","50027.00","2","-10.00","COD","Returned","110059.40"
"O12494","2024-09-24","C223","Robert Jones","EAST","Delhi","P2766","laptop","electronics","6226.00","3","20.00","UPI","Cancelled","14942.40"
"O12494","2024-10-19","C171","Alex Morse","NORTH","Chennai","P5131","t-shirt","fashion","4461.00","4","0.00","Card","Cancelled","17844.00"
"O12497","2024-09-23","C178","jacqueline white","WEST","Mumbai","P2570","lamp","home","552.00","5","10.00","Card","Returned","2484.00"
"O12497","2024-07-22","C149","hunter graham","NORTH","Kolkata","P6796","table","home","7409.00","4","-10.00","UPI","Returned","32599.60"
"O12499","2024-01-29","C391","Betty Campbell","NORTH","Unknown","P2147","laptop","electronics","39778.00","2","5.00","UPI","Returned","75578.20"
"O12501","2024-12-18","C475","William White","SOUTH","Hyderabad","P3266","laptop","electronics","48242.00","4","5.00","UPI","Completed","183319.60"
"O12502","2024-05-30","C474","Nicole Holmes","SOUTH","Mumbai","P5635","phone","electronics","76472.00","3","10.00","UPI","Completed","206474.40"
"O12503","2024-06-15","C101","Jill Young","SOUTH","Bangalore","P3679","chair","home","3038.00","50","15.00","COD","Returned","129115.00"
"O12504","2024-12-30","C308","Joseph Wilson","WEST","Mumbai","P5016","lamp","home","5936.00","1","0.00","Card","Returned","5936.00"
"O12504","2024-11-01","C200","Matthew Roth","WEST","Kolkata","P6777","lamp","home","1374.00","4","5.00","Card","Completed","5221.20"
"O12505","2024-12-23","C101","Mr. Joshua Dixon","WEST","Mumbai","P7286","headphones","electronics","44490.00","2","0.00","COD","Cancelled","88980.00"
"O12507","2024-10-13","C434","samantha dixon","EAST","Chennai","P5592","t-shirt","fashion","978.00","1","0.00","UPI","Completed","978.00"
"O12507","2024-03-07","C382","Shannon Myers","EAST","Kolkata","P7643","table","home","7507.00","4","5.00","Card","Returned","28526.60"
"O12509","2024-06-22","C325","nicole anderson","SOUTH","Chennai","P8027","sofa","home","7712.00","50","0.00","Card","Cancelled","385600.00"
"O12513","2024-02-22","C301","Helen Johnson","SOUTH","Chennai","P2568","sofa","home","390.00","1","20.00","UPI","Cancelled","312.00"
"O12513","2024-08-19","C300","Gabrielle Harris","SOUTH","Unknown","P7219","lamp","home","5218.00","5","15.00","COD","Returned","22176.50"
"O12513","2024-07-05","C152","Douglas Jones","EAST","Chennai","P9377","lamp","home","4937.00","2","20.00","UPI","Completed","7899.20"
"O12514","2024-08-16","C480","AUSTIN LIU","EAST","Chennai","P1890","chair","home","2476.00","3","0.00","COD","Cancelled","7428.00"
"O12514","2024-12-12","C287","Brent Cherry PhD","WEST","Chennai","P6240","headphones","electronics","74463.00","2","5.00","UPI","Cancelled","141479.70"
"O12515","2024-03-12","C369","John Harrell","WEST","Kolkata","P5490","chair","home","9235.00","1","20.00","COD","Completed","7388.00"
"O12515","2024-07-22","C272","Krista Collier","EAST","Bangalore","P6088","monitor","electronics","42421.00","3","15.00","Card","Cancelled","108173.55"
"O12516","2024-05-17","C493","Jessica Fleming","SOUTH","Delhi","P6514","headphones","electronics","30577.00","1","10.00","Card","Returned","27519.30"
"O12516","2024-07-13","C166","TERRY VINCENT","NORTH","Hyderabad","P7265","table","home","6202.00","5","10.00","Card","Completed","27909.00"
"O12517","2024-12-29","C265","AMY LOPEZ","WEST","Kolkata","P5018","shoes","fashion","4431.00","2","10.00","Card","Cancelled","7975.80"
"O12520","2024-07-15","C127","Unknown","WEST","Hyderabad","P5265","monitor","electronics","32959.00","2","10.00","UPI","Cancelled","59326.20"
"O12520","2024-07-24","C137","Unknown","NORTH","Delhi","P9954","jacket","fashion","779.00","2","0.00","COD","Completed","1558.00"
"O12521","2024-03-13","C158","DONNA PRINCE","WEST","Kolkata","P5704","monitor","electronics","72001.00","1","10.00","Card","Returned","64800.90"
"O12522","2024-03-09","C206","kaitlin english","NORTH","Unknown","P1778","monitor","electronics","6356.00","4","20.00","Card","Completed","20339.20"
"O12522","2024-04-14","C142","James Griffin Jr.","NORTH","Mumbai","P5373","jacket","fashion","2477.00","5","0.00","UPI","Returned","12385.00"
"O12523","2024-02-20","C478","Paul Romero","WEST","Bangalore","P2375","t-shirt","fashion","1443.00","2","0.00","COD","Cancelled","2886.00"
"O12523","2024-08-26","C273","Anne Oliver","NORTH","Kolkata","P7584","laptop","electronics","64845.00","1","5.00","Card","Completed","61602.75"
"O12524","2024-02-02","C268","Charles Turner","WEST","Chennai","P7026","t-shirt","fashion","1753.00","3","20.00","UPI","Cancelled","4207.20"
"O12526","2024-10-12","C480","Janice Krause","EAST","Bangalore","P6592","phone","electronics","18011.00","1","5.00","UPI","Cancelled","17110.45"
"O12526","2024-08-29","C117","Jenna Perez","NORTH","Hyderabad","P9413","jacket","fashion","3814.00","3","20.00","UPI","Completed","9153.60"
"O12527","2024-05-04","C211","Ashley Campbell","WEST","Mumbai","P3937","lamp","home","8153.00","3","10.00","Card","Cancelled","22013.10"
"O12528","2024-12-14","C298","Tiffany Bennett","WEST","Bangalore","P1075","sofa","home","4491.00","3","0.00","UPI","Completed","13473.00"
"O12528","2024-11-25","C384","Virginia Johnson","NORTH","Hyderabad","P2422","monitor","electronics","10072.00","3","5.00","COD","Completed","28705.20"
"O12529","2024-12-13","C227","Brittany Kim","WEST","Kolkata","P7135","t-shirt","fashion","4454.00","2","20.00","Card","Returned","7126.40"
"O12530","2024-07-08","C157","Luke Morgan","SOUTH","Unknown","P2314","t-shirt","fashion","4821.00","1","0.00","Card","Cancelled","4821.00"
"O12531","2024-12-23","C441","Brandon Morgan","SOUTH","Delhi","P8937","jeans","fashion","2695.00","5","0.00","UPI","Completed","13475.00"
"O12532","2024-12-10","C466","Paul Burnett","SOUTH","Hyderabad","P3752","shoes","fashion","3681.00","1","15.00","COD","Cancelled","3128.85"
"O12533","2024-09-02","C401","CHRISTOPHER LARSON","SOUTH","Bangalore","P6439","table","home","6109.00","2","20.00","UPI","Returned","9774.40"
"O12534","2024-11-04","C200","Jordan Swanson","NORTH","Hyderabad","P1907","shoes","fashion","1896.00","5","0.00","COD","Cancelled","9480.00"
"O12534","2024-10-15","C154","Frank Chapman","WEST","Kolkata","P2858","jacket","fashion","3240.00","4","10.00","Card","Completed","11664.00"
"O12534","2024-03-06","C184","Chase Turner","EAST","Kolkata","P6368","shoes","fashion","2415.00","3","5.00","COD","Cancelled","6882.75"
"O12535","2024-09-13","C260","Brandi Mueller","SOUTH","Unknown","P2893","laptop","electronics","55439.00","5","15.00","COD","Returned","235615.75"
"O12535","2024-03-16","C390","Kathleen Collier","EAST","Delhi","P3358","chair","home","900.00","4","0.00","Card","Completed","3600.00"
"O12536","2024-12-23","C407","Robert Flores","NORTH","Bangalore","P7303","chair","home","4137.00","4","0.00","COD","Completed","16548.00"
"O12537","2024-04-02","C429","Stephanie Hall","NORTH","Bangalore","P7766","lamp","home","9740.00","3","10.00","COD","Returned","26298.00"
"O12537","2024-04-20","C131","Victoria Brown","NORTH","Kolkata","P9399","table","home","3920.00","1","10.00","COD","Returned","3528.00"
"O12540","2024-08-13","C397","Dana Gutierrez","WEST","Hyderabad","P5276","laptop","electronics","75236.00","4","20.00","Card","Returned","240755.20"
"O12540","2024-10-14","C303","Samuel Peck","WEST","Hyderabad","P5664","monitor","electronics","52422.00","2","5.00","Card","Completed","99601.80"
"O12540","2024-03-19","C162","James Mcintyre","NORTH","Hyderabad","P9464","t-shirt","fashion","1687.00","4","5.00","COD","Returned","6410.60"
"O12541","2024-03-27","C144","Unknown","WEST","Hyderabad","P9082","laptop","electronics","53574.00","2","0.00","UPI","Cancelled","107148.00"
"O12542","2024-04-25","C257","Alexander Schmitt","EAST","Hyderabad","P2465","jacket","fashion","4072.00","4","5.00","COD","Returned","15473.60"
"O12542","2024-09-28","C487","Nicole Clarke","WEST","Chennai","P3702","monitor","electronics","31926.00","2","5.00","UPI","Cancelled","60659.40"
"O12542","2024-10-13","C389","Christine Patterson","NORTH","Bangalore","P6719","jacket","fashion","526.00","3","15.00","COD","Completed","1341.30"
"O12544","2024-03-08","C286","Paul Vincent","NORTH","Kolkata","P9259","jeans","fashion","1840.00","1","0.00","UPI","Returned","1840.00"
"O12545","2024-07-22","C463","Scott Thomas","WEST","Hyderabad","P3486","table","home","7751.00","2","0.00","COD","Completed","15502.00"
"O12546","2024-10-03","C396","Donna Miller","EAST","Mumbai","P4581","headphones","electronics","69767.00","3","0.00","UPI","Returned","209301.00"
"O12546","2024-07-28","C162","Shawn Sexton","WEST","Delhi","P6535","t-shirt","fashion","1661.00","2","10.00","UPI","Cancelled","2989.80"
"O12547","2024-04-06","C101","Unknown","NORTH","Unknown","P8228","table","home","6801.00","4","10.00","Card","Returned","24483.60"
"O12550","2024-02-15","C178","Tiffany Weaver","WEST","Unknown","P1899","table","home","9504.00","1","10.00","COD","Cancelled","8553.60"
"O12551","2024-01-02","C488","Alicia Christensen","EAST","Chennai","P7167","jacket","fashion","2343.00","1","10.00","COD","Completed","2108.70"
"O12552","2024-03-08","C235","Dylan Koch","EAST","Hyderabad","P6896","jacket","fashion","811.00","5","10.00","Card","Cancelled","3649.50"
"O12554","2024-08-18","C143","Robert Wagner","SOUTH","Delhi","P4206","t-shirt","fashion","2250.00","3","15.00","COD","Cancelled","5737.50"
"O12554","2024-11-07","C325","Joshua Jones","EAST","Chennai","P6728","jeans","fashion","1867.00","3","15.00","COD","Completed","4760.85"
"O12556","2024-05-01","C189","Kathleen Chang","WEST","Delhi","P9562","shoes","fashion","4169.00","1","20.00","Card","Returned","3335.20"
"O12558","2024-11-17","C308","Trevor Stuart","EAST","Hyderabad","P8933","lamp","home","6812.00","5","20.00","Card","Cancelled","27248.00"
"O12559","2024-05-08","C139","Daniel Murphy","EAST","Kolkata","P6418","sofa","home","2912.00","3","10.00","Card","Cancelled","7862.40"
"O12560","2024-06-21","C230","Unknown","NORTH","Mumbai","P3228","headphones","electronics","6610.00","3","20.00","Card","Completed","15864.00"
"O12560","2024-10-23","C418","Unknown","SOUTH","Hyderabad","P6704","jeans","fashion","3305.00","4","0.00","COD","Completed","13220.00"
"O12560","2024-12-02","C349","Caleb Benson","NORTH","Hyderabad","P7512","phone","electronics","48760.00","1","5.00","Card","Returned","46322.00"
"O12560","2024-04-28","C429","Unknown","WEST","Hyderabad","P9918","laptop","electronics","78413.00","5","5.00","Card","Returned","372461.75"
"O12561","2024-04-21","C472","Austin Burns","SOUTH","Mumbai","P1891","shoes","fashion","2742.00","3","20.00","UPI","Cancelled","6580.80"
"O12561","2024-10-08","C354","Audrey Mccormick","NORTH","Delhi","P3687","table","home","3289.00","5","10.00","UPI","Completed","14800.50"
"O12561","2024-08-14","C206","Vanessa Jackson","NORTH","Hyderabad","P4263","table","home","4124.00","4","15.00","COD","Cancelled","14021.60"
"O12561","2024-05-26","C335","Unknown","NORTH","Chennai","P5685","t-shirt","fashion","610.00","3","0.00","COD","Completed","1830.00"
"O12561","2024-12-25","C498","Brenda Ortiz","SOUTH","Mumbai","P7337","sofa","home","3263.00","2","5.00","COD","Cancelled","6199.70"
"O12562","2024-12-20","C306","DANNY BUTLER","SOUTH","Bangalore","P4386","headphones","electronics","67787.00","1","20.00","UPI","Completed","54229.60"
