order_id,order_date,customer_id,customer_name,region,city,product_id,product_name,category,price,quantity,discount,payment_method,order_status,revenue
O12247,2024-10-22,C112,"Steven Hernandez",North,Unknown,P8186,Phone,Electronics,55634.00,1,0.00,UPI,Cancelled,0.00
O12249,2024-10-27,C267,"Beverly Kelly",North,Delhi,P2982,T-Shirt,Fashion,2278.00,4,15.00,UPI,Cancelled,0.00
O12250,2024-02-14,C128,"Shelly Herrera",West,Hyderabad,P5600,Headphones,Electronics,56467.00,2,0.00,Card,Returned,0.00
O12254,2024-01-10,C458,"Joshua Galloway",East,Kolkata,P9154,Headphones,Electronics,24642.00,2,5.00,COD,Returned,0.00
O12255,2024-03-31,C272,"Amanda Butler",North,Bangalore,P7715,T-Shirt,Fashion,2220.00,3,0.00,COD,Completed,6660.00
O12256,2024-07-19,C253,"Wanda Christensen",South,Delhi,P2717,Chair,Home,4656.00,3,20.00,UPI,Completed,11174.40
O12256,2024-10-04,C141,"Curtis Burnett",North,Bangalore,P7885,Phone,Electronics,72700.00,4,15.00,Card,Cancelled,0.00
O12257,2024-12-16,C249,"Rhonda Dunn",South,Delhi,P2465,Jeans,Fashion,1507.00,1,15.00,Card,Cancelled,0.00
O12257,2024-08-22,C188,"Brandy Hudson",West,Kolkata,P5871,T-Shirt,Fashion,1032.00,50,0.00,COD,Returned,0.00
O12258,2024-07-21,C395,"Kimberly Brown",North,Delhi,P1808,Shoes,Fashion,3969.00,3,0.00,UPI,Cancelled,0.00
O12258,2024-09-03,C205,"Amanda Jones",South,Delhi,P7184,Headphones,Electronics,20898.00,1,20.00,COD,Returned,0.00
O12259,2024-02-10,C179,"George Smith",West,Chennai,P6003,Sofa,Home,9387.00,3,15.00,COD,Cancelled,0.00
O12260,2024-06-07,C151,"John Jones",North,Mumbai,P3619,T-Shirt,Fashion,2458.00,3,0.00,Card,Completed,7374.00
O12260,2024-01-08,C386,"Sonia Copeland",South,Kolkata,P6593,Jacket,Fashion,4377.00,1,20.00,UPI,Cancelled,0.00
O12262,2024-10-07,C380,"Joshua Johnson",North,Bangalore,P3735,Phone,Electronics,40836.00,4,20.00,UPI,Returned,0.00
O12262,2024-11-19,C365,"Monique Porter",West,Hyderabad,P6934,Monitor,Electronics,70077.00,2,0.00,UPI,Completed,140154.00
O12263,2024-12-12,C451,"Steve Parker",South,Bangalore,P5969,Sofa,Home,3499.00,2,10.00,Card,Cancelled,0.00
O12264,2024-02-29,C160,"Cody Carter",North,Bangalore,P7091,Jeans,Fashion,533.00,2,5.00,UPI,Cancelled,0.00
O12265,2024-05-09,C458,"Heather Miller",South,Bangalore,P1321,Phone,Electronics,20267.00,5,0.00,Card,Cancelled,0.00
O12266,2024-07-06,C459,"Angela Watts",North,Chennai,P1510,Lamp,Home,2468.00,1,10.00,COD,Completed,2221.20
O12266,2024-01-15,C453,"Nicole Stokes",South,Chennai,P6126,Shoes,Fashion,556.00,3,20.00,Card,Returned,0.00
O12267,2024-09-01,C302,"Cheryl Guerrero",South,Unknown,P3363,Monitor,Electronics,19538.00,4,0.00,UPI,Returned,0.00
O12269,2024-05-15,C210,"Dana Ross",South,Delhi,P4603,Phone,Electronics,71469.00,2,20.00,UPI,Returned,0.00
O12270,2024-09-16,C154,"Rachel Eaton Md",West,Hyderabad,P8124,Headphones,Electronics,15287.00,1,10.00,UPI,Completed,13758.30
O12271,2024-12-23,C155,"Emily Morris",North,Hyderabad,P2411,Jacket,Fashion,1531.00,1,20.00,COD,Returned,0.00
O12271,2024-07-10,C369,"Rebecca Morgan",North,Chennai,P9900,T-Shirt,Fashion,1224.00,5,15.00,UPI,Completed,5202.00
O12272,2024-02-04,C428,"Albert Watkins",South,Delhi,P9390,Chair,Home,1602.00,5,0.00,COD,Cancelled,0.00
O12273,2024-04-06,C324,"Tommy Deleon",North,Delhi,P2859,Laptop,Electronics,54825.00,5,0.00,COD,Cancelled,0.00
O12273,2024-03-11,C156,"Norman Martinez",North,Mumbai,P4909,Lamp,Home,4035.00,3,5.00,Card,Returned,0.00
O12274,2024-02-01,C329,Unknown,East,Mumbai,P2800,Phone,Electronics,69292.00,4,0.00,COD,Cancelled,0.00
O12274,2024-09-16,C154,"Michael Moreno",South,Mumbai,P4786,Lamp,Home,1025.00,4,10.00,UPI,Returned,0.00
O12275,2024-07-16,C449,"Charles Rosales",West,Bangalore,P1435,Table,Home,5053.00,4,5.00,Card,Completed,19201.40
O12277,2024-05-02,C157,"James Neal",East,Delhi,P8461,Monitor,Electronics,28009.00,2,15.00,UPI,Cancelled,0.00
O12277,2024-03-10,C320,Unknown,West,Bangalore,P8713,T-Shirt,Fashion,4490.00,3,20.00,COD,Completed,10776.00
O12278,2024-04-09,C326,"James Schroeder",South,Hyderabad,P1696,Jacket,Fashion,2219.00,2,0.00,Card,Completed,4438.00
O12278,2024-10-19,C220,"Stephen Mcdaniel",South,Chennai,P1730,Monitor,Electronics,11403.00,1,15.00,UPI,Returned,0.00
O12278,2024-12-12,C160,"Regina Manning",West,Kolkata,P8775,Table,Home,3360.00,4,0.00,UPI,Completed,13440.00
O12280,2024-03-05,C403,"Alice Clark",West,Chennai,P8365,Sofa,Home,872.00,4,0.00,COD,Completed,3488.00
O12281,2024-11-27,C237,"Richard Cook",West,Bangalore,P3355,Table,Home,8032.00,2,20.00,Card,Returned,0.00
O12281,2024-09-08,C329,"Danny Walters",South,Kolkata,P4499,Lamp,Home,2984.00,3,20.00,UPI,Returned,0.00
O12281,2024-11-10,C238,"Ronald Kelly",North,Bangalore,P7326,Monitor,Electronics,51709.00,2,20.00,Card,Returned,0.00
O12281,2024-09-05,C343,"Lori Moore",North,Chennai,P7858,Laptop,Electronics,64197.00,5,10.00,UPI,Completed,288886.50
O12283,2024-05-29,C273,"Lisa Gutierrez",West,Mumbai,P6946,Jeans,Fashion,4123.00,2,5.00,UPI,Completed,7833.70
O12284,2024-05-14,C143,"Carlos Gutierrez",South,Delhi,P1809,Shoes,Fashion,4779.00,4,5.00,UPI,Cancelled,0.00
O12284,2024-01-13,C285,"Angela Thomas",South,Chennai,P2218,Headphones,Electronics,70627.00,5,20.00,COD,Cancelled,0.00
O12287,2024-07-08,C466,"Kevin Knight",East,Kolkata,P9750,T-Shirt,Fashion,2935.00,1,15.00,Card,Returned,0.00
O12288,2024-03-02,C475,"Joseph Myers",South,Delhi,P5368,Chair,Home,5798.00,5,10.00,UPI,Cancelled,0.00
O12290,2024-09-15,C169,"Katie Tran",West,Mumbai,P3909,Headphones,Electronics,46684.00,5,10.00,Card,Completed,210078.00
O12290,2024-11-19,C162,"John Perez",West,Delhi,P5143,Laptop,Electronics,61903.00,2,10.00,Card,Completed,111425.40
O12290,2024-04-23,C495,"Brandy Sandoval",East,Mumbai,P7189,T-Shirt,Fashion,4717.00,1,0.00,UPI,Completed,4717.00
O12291,2024-01-28,C233,"Alexander Jackson",North,Unknown,P7841,Headphones,Electronics,49211.00,1,15.00,Card,Cancelled,0.00
O12292,2024-12-03,C188,"William Cameron",North,Mumbai,P8603,T-Shirt,Fashion,4363.00,1,-10.00,UPI,Completed,4799.30
O12294,2024-01-20,C265,"Deborah Rodriguez",North,Unknown,P4471,Monitor,Electronics,54191.00,5,0.00,Card,Cancelled,0.00
O12294,2024-08-08,C222,Unknown,North,Chennai,P9719,Sofa,Home,2403.00,5,5.00,Card,Cancelled,0.00
O12295,2024-01-27,C231,"Sonya Bradley",West,Chennai,P2818,Phone,Electronics,43794.00,3,10.00,UPI,Completed,118243.80
O12295,2024-06-21,C355,"Crystal Gomez",West,Mumbai,P9552,Headphones,Electronics,6437.00,1,15.00,Card,Returned,0.00
O12296,2024-05-13,C181,"Maria Nguyen",North,Delhi,P6174,Laptop,Electronics,57020.00,1,15.00,Card,Cancelled,0.00
O12296,2024-08-24,C261,"Xavier Roberts",North,Bangalore,P6873,Laptop,Electronics,13936.00,3,20.00,Card,Cancelled,0.00
O12297,2024-09-09,C176,"Tammy Armstrong",South,Chennai,P2178,Monitor,Electronics,14724.00,5,5.00,COD,Completed,69939.00
O12298,2024-01-16,C308,"Rhonda Hunter",North,Hyderabad,P6982,Table,Home,1364.00,3,15.00,UPI,Returned,0.00
O12299,2024-03-25,C237,"Carrie Johnson",South,Mumbai,P3776,Jeans,Fashion,2802.00,2,20.00,COD,Cancelled,0.00
O12299,2024-10-13,C245,"Alexander Johnston",West,Delhi,P5225,Shoes,Fashion,1138.00,3,5.00,COD,Cancelled,0.00
O12301,2024-04-21,C163,"Robert Mcneil",West,Bangalore,P7780,Headphones,Electronics,8059.00,3,0.00,Card,Cancelled,0.00
O12302,2024-09-17,C306,"Carolyn Christian Md",West,Hyderabad,P3157,Lamp,Home,3064.00,4,5.00,COD,Returned,0.00
O12302,2024-06-04,C365,"Alyssa Villegas",South,Chennai,P3920,Chair,Home,9291.00,1,20.00,UPI,Completed,7432.80
O12302,2024-02-11,C284,"Hunter Lopez",West,Delhi,P7544,Shoes,Fashion,4072.00,5,15.00,Card,Returned,0.00
O12304,2024-10-06,C154,"Dustin Butler",South,Bangalore,P4508,Chair,Home,7661.00,5,-10.00,COD,Completed,42135.50
O12304,2024-02-22,C238,"Brian Williams",South,Bangalore,P5437,Chair,Home,521.00,2,15.00,UPI,Completed,885.70
O12304,2024-06-14,C224,"Kimberly Garcia",North,Hyderabad,P7601,Shoes,Fashion,3657.00,3,15.00,UPI,Returned,0.00
O12305,2024-03-03,C323,"Mary Boyle",North,Mumbai,P4219,T-Shirt,Fashion,1874.00,3,0.00,COD,Cancelled,0.00
O12305,2024-11-12,C419,"Eric Smith",North,Bangalore,P5670,Table,Home,5888.00,3,-10.00,UPI,Cancelled,0.00
O12305,2024-12-03,C332,"Diane Williams",East,Bangalore,P7753,Phone,Electronics,53090.00,3,15.00,COD,Completed,135379.50
O12306,2024-09-10,C444,"Laurie Duncan",North,Mumbai,P4193,Laptop,Electronics,51172.00,4,5.00,COD,Cancelled,0.00
O12306,2024-12-08,C227,"Elizabeth Bell",West,Mumbai,P6981,T-Shirt,Fashion,1790.00,3,0.00,Card,Completed,5370.00
O12306,2024-04-15,C183,"Jennifer Rasmussen",West,Unknown,P8229,Shoes,Fashion,2559.00,1,15.00,COD,Cancelled,0.00
O12307,2024-02-18,C412,"Dylan Hill",West,Kolkata,P3317,Jacket,Fashion,2660.00,4,15.00,Card,Returned,0.00
O12307,2024-10-04,C124,"Douglas Wright",West,Bangalore,P8696,Chair,Home,4169.00,4,5.00,COD,Cancelled,0.00
O12308,2024-09-15,C214,"Candice Guzman",West,Chennai,P2501,Jeans,Fashion,3322.00,3,20.00,COD,Completed,7972.80
O12309,2024-03-20,C434,"Latoya Rodriguez",West,Hyderabad,P1686,Monitor,Electronics,34038.00,1,10.00,Card,Cancelled,0.00
O12309,2024-07-03,C401,"Leah Warren",West,Kolkata,P6251,Sofa,Home,7590.00,5,10.00,UPI,Cancelled,0.00
O12309,2024-12-23,C140,"Richard Dalton",West,Delhi,P9618,Phone,Electronics,24363.00,5,10.00,UPI,Returned,0.00
O12311,2024-10-21,C374,"Christopher Taylor",North,Kolkata,P7665,Jacket,Fashion,2363.00,3,5.00,COD,Cancelled,0.00
O12312,2024-01-24,C481,"Amy Burgess",South,Mumbai,P6145,Laptop,Electronics,30616.00,4,20.00,COD,Completed,97971.20
O12313,2024-04-20,C392,"Trevor Gonzalez",South,Mumbai,P2801,Shoes,Fashion,3184.00,4,5.00,Card,Completed,12099.20
O12313,2024-01-12,C451,"Jeff Huber",West,Chennai,P7684,Phone,Electronics,10352.00,1,15.00,COD,Cancelled,0.00
O12314,2024-01-27,C108,"Bradley Beck",South,Kolkata,P6596,Lamp,Home,1326.00,5,5.00,Card,Returned,0.00
O12314,2024-06-21,C406,"Destiny Smith",South,Hyderabad,P8734,Laptop,Electronics,61252.00,1,10.00,UPI,Cancelled,0.00
O12316,2024-11-21,C463,"Nathan Brown",North,Bangalore,P5813,Sofa,Home,1281.00,5,10.00,Card,Returned,0.00
O12316,2024-06-27,C118,"Angel Tucker",East,Chennai,P7345,Phone,Electronics,64493.00,4,10.00,Card,Cancelled,0.00
O12316,2024-06-06,C118,"Alison Hernandez",South,Kolkata,P9684,Shoes,Fashion,2383.00,4,15.00,COD,Completed,8102.20
O12317,2024-01-21,C152,"Dr. Jordan Davidson",North,Chennai,P1569,Table,Home,3543.00,2,0.00,Card,Cancelled,0.00
O12317,2024-10-08,C209,"Jennifer Reynolds",North,Kolkata,P9014,T-Shirt,Fashion,4668.00,4,10.00,COD,Returned,0.00
O12317,2024-10-23,C462,"Sandra Elliott",West,Kolkata,P9151,Jeans,Fashion,752.00,4,5.00,UPI,Returned,0.00
O12318,2024-09-28,C100,"Brittany Gonzales",South,Hyderabad,P7727,Laptop,Electronics,65754.00,1,15.00,UPI,Cancelled,0.00
O12320,2024-11-03,C321,"John Ramirez",South,Delhi,P8028,Phone,Electronics,75599.00,1,5.00,COD,Cancelled,0.00
O12321,2024-06-16,C242,"Mark King",West,Bangalore,P6591,Chair,Home,3980.00,5,0.00,UPI,Returned,0.00
O12322,2024-05-03,C263,"Jason Becker",South,Chennai,P1109,Table,Home,2343.00,3,15.00,Card,Completed,5974.65
O12322,2024-04-10,C466,"Jason Wilson",North,Hyderabad,P1119,Sofa,Home,2573.00,3,20.00,COD,Completed,6175.20
O12322,2024-11-12,C448,"Troy Jones",West,Bangalore,P3491,Table,Home,8997.00,5,20.00,Card,Completed,35988.00
O12322,2024-12-04,C408,"John Ward",North,Kolkata,P4872,Lamp,Home,3855.00,1,15.00,Card,Returned,0.00
O12322,2024-07-08,C338,"Aaron Ryan",South,Chennai,P5364,Lamp,Home,3628.00,1,10.00,Card,Cancelled,0.00
O12323,2024-12-17,C189,"Ronnie Mullins",North,Kolkata,P4161,Monitor,Electronics,61510.00,50,15.00,UPI,Returned,0.00
O12323,2024-08-24,C307,"Mrs. Leah Kelly Dds",North,Chennai,P5037,Headphones,Electronics,13873.00,4,20.00,Card,Cancelled,0.00
O12323,2024-12-15,C416,"Melissa White",East,Unknown,P8779,Phone,Electronics,46747.00,3,-10.00,Card,Returned,0.00
O12324,2024-06-06,C387,"Logan Benton",North,Delhi,P6275,Phone,Electronics,32054.00,3,15.00,COD,Returned,0.00
O12324,2024-09-25,C331,"Deborah Page",West,Hyderabad,P6783,Phone,Electronics,13080.00,5,20.00,COD,Returned,0.00
O12324,2024-12-02,C233,"John Page",North,Bangalore,P8208,Shoes,Fashion,1851.00,3,10.00,COD,Returned,0.00
O12324,2024-10-23,C175,"Chad Cunningham",East,Hyderabad,P9249,Phone,Electronics,71700.00,3,15.00,COD,Completed,182835.00
O12325,2024-02-06,C402,"Daniel Lambert",South,Unknown,P1379,Monitor,Electronics,19409.00,2,20.00,Card,Returned,0.00
O12325,2024-07-30,C434,"Leah Gardner",West,Delhi,P9424,Laptop,Electronics,8642.00,5,0.00,UPI,Completed,43210.00
O12326,2024-03-04,C211,"Maureen Jackson",North,Mumbai,P1919,Table,Home,4671.00,1,20.00,Card,Completed,3736.80
O12327,2024-11-25,C229,"Nicole Gomez",West,Mumbai,P4700,T-Shirt,Fashion,3659.00,1,0.00,UPI,Cancelled,0.00
O12327,2024-01-03,C102,"Maurice Garcia",North,Hyderabad,P8071,Monitor,Electronics,19105.00,2,0.00,Card,Cancelled,0.00
O12329,2024-06-22,C417,"Daniel Hill",North,Kolkata,P1860,T-Shirt,Fashion,4248.00,4,20.00,Card,Returned,0.00
O12329,2024-03-02,C218,"Charles Hendricks",West,Chennai,P4570,Chair,Home,4099.00,3,15.00,UPI,Cancelled,0.00
O12329,2024-11-21,C299,"Shane Brooks",North,Bangalore,P8513,Jeans,Fashion,3580.00,3,5.00,UPI,Cancelled,0.00
O12330,2024-01-17,C193,"Nicholas Armstrong",South,Bangalore,P1150,Sofa,Home,2652.00,4,-10.00,Card,Cancelled,0.00
O12331,2024-08-25,C200,"Meghan Roberts",South,Delhi,P4956,Sofa,Home,7738.00,1,10.00,Card,Cancelled,0.00
O12332,2024-08-09,C108,"Shawn Stokes",West,Hyderabad,P5816,Jeans,Fashion,1329.00,2,15.00,UPI,Cancelled,0.00
O12333,2024-06-25,C297,"Amy Williams",South,Mumbai,P8398,Headphones,Electronics,59083.00,3,15.00,COD,Returned,0.00
O12333,2024-01-06,C124,"Brittany Obrien",South,Bangalore,P9098,Chair,Home,7363.00,2,-10.00,UPI,Cancelled,0.00
O12334,2024-10-28,C161,"Laura Brown",South,Bangalore,P2658,Phone,Electronics,34566.00,2,10.00,UPI,Returned,0.00
O12335,2024-08-06,C455,"Bianca Brown",East,Mumbai,P3387,T-Shirt,Fashion,3599.00,3,20.00,COD,Completed,8637.60
O12335,2024-02-27,C106,"Antonio Jones Md",North,Mumbai,P9592,Jeans,Fashion,2330.00,4,10.00,COD,Completed,8388.00
O12335,2024-02-16,C118,"Anthony Simmons",South,Mumbai,P9728,Monitor,Electronics,63446.00,2,0.00,Card,Completed,126892.00
O12336,2024-10-18,C166,"Jennifer White",North,Hyderabad,P7063,Jeans,Fashion,1860.00,4,20.00,COD,Returned,0.00
O12336,2024-08-29,C327,"Traci Harper",North,Bangalore,P9763,Chair,Home,2096.00,4,5.00,COD,Cancelled,0.00
O12338,2024-04-21,C111,"Kevin Spears",North,Bangalore,P5911,Shoes,Fashion,3331.00,1,20.00,COD,Completed,2664.80
O12338,2024-03-18,C457,"Lacey Elliott",South,Hyderabad,P6796,Laptop,Electronics,13889.00,1,20.00,Card,Cancelled,0.00
O12339,2024-08-22,C393,"Amanda Carter",North,Mumbai,P3052,Shoes,Fashion,4790.00,1,10.00,COD,Completed,4311.00
O12339,2024-10-03,C143,"Linda Miller",West,Bangalore,P3439,Monitor,Electronics,31117.00,1,10.00,COD,Cancelled,0.00
O12339,2024-06-07,C220,"Amy Weaver",South,Chennai,P4767,Jeans,Fashion,4467.00,1,15.00,COD,Cancelled,0.00
O12341,2024-03-12,C435,"Margaret Decker",West,Delhi,P7780,Chair,Home,2299.00,1,5.00,Card,Returned,0.00
O12341,2024-09-12,C331,"Meagan Arnold",West,Mumbai,P8268,T-Shirt,Fashion,1234.00,5,20.00,COD,Returned,0.00
O12346,2024-06-20,C469,"Richard Sellers",North,Mumbai,P9705,T-Shirt,Fashion,2115.00,5,20.00,COD,Completed,8460.00
O12347,2024-09-17,C389,"Robert Ferguson",South,Chennai,P1572,Phone,Electronics,10043.00,5,-10.00,COD,Completed,55236.50
O12351,2024-03-17,C499,"Todd Torres",West,Bangalore,P5625,Lamp,Home,7959.00,4,-10.00,Card,Completed,35019.60
O12351,2024-05-06,C123,"Colleen Jones",North,Mumbai,P6537,T-Shirt,Fashion,4523.00,2,0.00,Card,Cancelled,0.00
O12352,2024-09-18,C353,"Laura Ford",West,Kolkata,P1180,Headphones,Electronics,55872.00,3,0.00,UPI,Completed,167616.00
O12352,2024-05-08,C479,"James Hood",East,Hyderabad,P6151,Lamp,Home,8344.00,3,15.00,COD,Cancelled,0.00
O12353,2024-05-21,C339,Unknown,South,Delhi,P2010,Monitor,Electronics,66264.00,5,10.00,Card,Cancelled,0.00
O12353,2024-12-13,C408,"Duane Zimmerman",North,Unknown,P5314,Sofa,Home,2138.00,3,20.00,COD,Returned,0.00
O12355,2024-07-21,C348,"Daniel Bishop",South,Kolkata,P5445,Phone,Electronics,39200.00,5,15.00,Card,Returned,0.00
O12356,2024-07-02,C197,"Alexandria Johnson",West,Mumbai,P1853,Lamp,Home,7273.00,1,10.00,UPI,Cancelled,0.00
O12357,2024-12-09,C344,"Brandy Sawyer",South,Mumbai,P1494,Jeans,Fashion,4032.00,5,15.00,Card,Completed,17136.00
O12357,2024-09-15,C466,"Dawn Waters",East,Bangalore,P6063,T-Shirt,Fashion,4045.00,4,5.00,UPI,Returned,0.00
O12358,2024-01-13,C149,"Nicole Franklin",South,Mumbai,P4585,Monitor,Electronics,12945.00,3,10.00,COD,Returned,0.00
O12358,2024-12-02,C214,"Kayla Schneider",North,Hyderabad,P8553,Table,Home,6589.00,5,15.00,UPI,Completed,28003.25
O12359,2024-09-16,C397,"Julie Young",South,Kolkata,P6973,T-Shirt,Fashion,2081.00,5,20.00,COD,Completed,8324.00
O12360,2024-01-05,C113,"Alan Chang",West,Mumbai,P4232,Laptop,Electronics,28280.00,3,5.00,Card,Cancelled,0.00
O12360,2024-03-23,C287,Unknown,West,Delhi,P4609,Monitor,Electronics,72084.00,3,15.00,COD,Returned,0.00
O12361,2024-02-05,C418,"Trevor Moore",South,Chennai,P5548,Jacket,Fashion,3208.00,5,20.00,UPI,Cancelled,0.00
O12362,2024-02-11,C214,"William Dixon",South,Delhi,P8707,Laptop,Electronics,44705.00,5,0.00,COD,Completed,223525.00
O12364,2024-01-14,C298,"Justin Acevedo",East,Delhi,P2286,Chair,Home,1321.00,2,10.00,COD,Returned,0.00
O12365,2024-05-28,C443,"Sherri Murphy",North,Kolkata,P7243,Sofa,Home,8874.00,1,10.00,Card,Completed,7986.60
O12365,2024-01-25,C187,"Ana Lambert",North,Unknown,P7466,Jacket,Fashion,805.00,5,15.00,COD,Cancelled,0.00
O12366,2024-11-12,C267,"Jake Oconnor",North,Chennai,P2037,Jeans,Fashion,1937.00,1,5.00,COD,Cancelled,0.00
O12367,2024-11-14,C252,"Angelica Colon",North,Mumbai,P8932,Laptop,Electronics,28042.00,1,0.00,Card,Cancelled,0.00
O12368,2024-12-19,C134,"Kristopher Collins",North,Delhi,P9843,Jacket,Fashion,700.00,4,15.00,Card,Cancelled,0.00
O12369,2024-02-22,C387,"Denise Miller",North,Kolkata,P2407,Headphones,Electronics,61021.00,3,20.00,Card,Cancelled,0.00
O12369,2024-05-03,C230,"Adriana Stone",West,Kolkata,P4822,Chair,Home,6129.00,4,0.00,UPI,Cancelled,0.00
O12369,2024-08-19,C407,"Brent Rodriguez",South,Mumbai,P9106,T-Shirt,Fashion,1667.00,4,10.00,Card,Cancelled,0.00
O12371,2024-10-20,C182,"Maria Goodman",North,Kolkata,P3611,Sofa,Home,6479.00,3,10.00,UPI,Cancelled,0.00
O12371,2024-04-07,C279,"Vincent Webb",North,Bangalore,P6221,Jacket,Fashion,4131.00,1,0.00,UPI,Cancelled,0.00
O12372,2024-09-09,C258,"Michael Torres",South,Chennai,P9222,Laptop,Electronics,58426.00,3,0.00,COD,Returned,0.00
O12372,2024-04-21,C187,"Karina Hicks",East,Chennai,P9682,Chair,Home,3301.00,3,15.00,UPI,Completed,8417.55
O12373,2024-04-06,C179,"Lisa Murray Md",North,Hyderabad,P1486,Lamp,Home,591.00,3,15.00,Card,Returned,0.00
O12373,2024-07-20,C305,"Paul Taylor",North,Hyderabad,P4024,Phone,Electronics,8813.00,1,20.00,UPI,Cancelled,0.00
O12373,2024-07-30,C160,"Peter Simpson",South,Chennai,P7861,Headphones,Electronics,45992.00,1,15.00,UPI,Completed,39093.20
O12376,2024-11-18,C183,"Rodney Zimmerman",West,Bangalore,P8593,Phone,Electronics,45683.00,4,10.00,Card,Cancelled,0.00
O12377,2024-12-09,C499,"Heidi Bennett",North,Hyderabad,P7909,Jacket,Fashion,2238.00,5,20.00,UPI,Returned,0.00
O12379,2024-07-29,C419,"Jennifer Erickson",South,Mumbai,P6645,Shoes,Fashion,1423.00,4,10.00,Card,Returned,0.00
O12380,2024-11-30,C207,"Matthew Ortiz",South,Delhi,P8205,Phone,Electronics,40184.00,5,10.00,Card,Returned,0.00
O12381,2024-11-20,C492,"Steven Mccullough",East,Bangalore,P8327,Monitor,Electronics,76385.00,2,5.00,Card,Returned,0.00
O12382,2024-08-05,C219,"Deanna Reese",South,Bangalore,P5509,T-Shirt,Fashion,2794.00,3,5.00,UPI,Cancelled,0.00
O12382,2024-02-24,C223,"Brittany Brown",South,Chennai,P6454,Table,Home,4654.00,3,20.00,COD,Completed,11169.60
O12383,2024-05-31,C110,"Robert Henderson",East,Bangalore,P3637,Jeans,Fashion,3907.00,2,0.00,UPI,Returned,0.00
O12385,2024-12-28,C248,"Jason Lin",West,Hyderabad,P3021,Headphones,Electronics,6513.00,2,20.00,UPI,Completed,10420.80
O12387,2024-08-25,C249,"Brian Rodriguez",South,Kolkata,P1452,Headphones,Electronics,76417.00,2,0.00,UPI,Returned,0.00
O12387,2024-01-23,C151,"Jeremy Wells",North,Mumbai,P2233,T-Shirt,Fashion,3884.00,1,0.00,COD,Completed,3884.00
O12388,2024-10-22,C135,"Tyler Barnett",North,Bangalore,P2624,Monitor,Electronics,53796.00,4,0.00,COD,Completed,215184.00
O12389,2024-02-02,C269,"Lee Cooley",East,Chennai,P1333,Laptop,Electronics,20463.00,1,15.00,UPI,Returned,0.00
O12389,2024-04-06,C127,"Michael Cook",West,Delhi,P8801,T-Shirt,Fashion,3982.00,50,15.00,UPI,Cancelled,0.00
O12391,2024-03-21,C442,"Paul Rogers",East,Unknown,P7264,Table,Home,1866.00,1,5.00,UPI,Completed,1772.70
O12392,2024-08-22,C211,"Elizabeth Howard",North,Delhi,P7139,Chair,Home,1678.00,5,5.00,COD,Returned,0.00
O12393,2024-01-31,C500,"Nancy Moore",East,Bangalore,P1492,Jeans,Fashion,2872.00,3,20.00,UPI,Returned,0.00
O12393,2024-10-08,C470,Unknown,South,Mumbai,P4404,Lamp,Home,940.00,1,15.00,UPI,Completed,799.00
O12393,2024-06-14,C218,"Dwayne Graves",North,Delhi,P5139,Table,Home,7294.00,4,15.00,UPI,Returned,0.00
O12394,2024-07-21,C441,"Stacey Robinson",West,Kolkata,P4155,Chair,Home,3992.00,4,20.00,UPI,Completed,12774.40
O12394,2024-07-30,C252,"Christine Glass",North,Hyderabad,P8625,Laptop,Electronics,25256.00,1,20.00,Card,Returned,0.00
O12397,2024-02-19,C397,"Melissa Cain",North,Bangalore,P2543,Headphones,Electronics,30311.00,3,15.00,Card,Returned,0.00
O12397,2024-09-23,C397,"John Hernandez",North,Kolkata,P5757,Chair,Home,6764.00,2,20.00,UPI,Completed,10822.40
O12397,2024-12-31,C429,"Amy Scott",South,Bangalore,P9800,Jeans,Fashion,4808.00,3,5.00,Card,Returned,0.00
O12399,2024-11-12,C202,"Michael Snyder",West,Mumbai,P2414,Chair,Home,3853.00,3,10.00,COD,Returned,0.00
O12399,2024-12-13,C380,"Mitchell Harper",East,Hyderabad,P7463,Phone,Electronics,12001.00,1,15.00,Card,Completed,10200.85
O12402,2024-06-15,C270,"Stacey Torres",East,Mumbai,P9001,Chair,Home,2003.00,3,10.00,COD,Cancelled,0.00
O12403,2024-08-06,C470,"Brian Patterson",East,Kolkata,P1221,Monitor,Electronics,60371.00,3,10.00,COD,Completed,163001.70
O12403,2024-05-30,C207,"Lindsey Bates",North,Hyderabad,P4459,Phone,Electronics,19642.00,4,10.00,Card,Cancelled,0.00
O12403,2024-12-29,C382,"Victor Marquez",North,Kolkata,P5559,Phone,Electronics,16787.00,1,20.00,Card,Completed,13429.60
O12405,2024-05-28,C109,Unknown,East,Chennai,P2203,Table,Home,2554.00,1,10.00,COD,Cancelled,0.00
O12405,2024-06-04,C411,"Chloe Cooper",North,Hyderabad,P9422,T-Shirt,Fashion,1149.00,3,10.00,COD,Completed,3102.30
O12407,2024-08-13,C385,"Shawn Pacheco",North,Hyderabad,P5177,Jeans,Fashion,1110.00,50,0.00,Card,Returned,0.00
O12408,2024-11-21,C182,"Alexandra Morales",North,Kolkata,P6526,Table,Home,8642.00,1,5.00,UPI,Cancelled,0.00
O12410,2024-12-17,C317,"Valerie Taylor",South,Kolkata,P3830,Monitor,Electronics,36787.00,3,5.00,Card,Cancelled,0.00
O12410,2024-05-14,C332,"Jessica Clark",North,Kolkata,P4280,Headphones,Electronics,46658.00,2,15.00,Card,Returned,0.00
